event_id,TS_event,SR_event,A_triad,GC,Rel
135,0.9259984095543494,1.0,0.7144166899678192,1.0,0.9018627680557991
136,0.9155372671437889,0.6666666666666666,0.7144166899678192,1.0,0.81261360655419
137,0.9277229577092991,1.0,0.7144166899678192,1.0,0.9022823748092524
138,0.9367434642723017,1.0,0.7144166899678192,1.0,0.9044677078357546
139,0.9014370247080695,1.0,0.7144166899678192,1.0,0.8958220455647095
140,0.9177837205881486,1.0,0.7144166899678192,1.0,0.8998559351549917
141,0.9380767712091677,0.6666666666666666,0.7144166899678192,1.0,0.8175694948625956
142,0.9284697747274093,1.0,0.7144166899678192,1.0,0.9024639043561685
143,0.9162673475442277,1.0,0.7144166899678192,1.0,0.8994840165059135
144,0.9186501178878149,0.6666666666666666,0.7144166899678192,1.0,0.8133034545122115
145,0.9035472198309531,0.8333333333333334,0.7144166899678192,1.0,0.8564071804546985
146,0.9158734952287507,1.0,0.7144166899678192,1.0,0.8993873413973129
147,0.9250397137164832,1.0,0.7144166899678192,1.0,0.9016292503860515
148,0.9420286575741481,1.0,0.7144166899678192,1.0,0.905740790049496
149,0.8829100269649552,1.0,0.7144166899678192,1.0,0.8911832396876104
150,0.9164870583295966,1.0,0.7144166899678192,1.0,0.8995379332399264
151,0.9024920032750493,1.0,0.7144166899678192,1.0,0.8960840324110639
152,0.9315278238276162,1.0,0.7144166899678192,1.0,0.903206087055923
153,0.9321738288807793,1.0,0.7144166899678192,1.0,0.9033626374038568
154,0.9105108236423878,1.0,0.7144166899678192,1.0,0.8980679054973029
155,0.8926205038671324,0.6666666666666666,0.7144166899678192,1.0,0.8074800436620099
156,0.9559118952358068,1.0,0.7144166899678192,1.0,0.9090596145769847
157,0.9257714969102319,0.5,0.7144166899678192,1.0,0.7583267052715352
158,0.9191074638922135,1.0,0.7144166899678192,1.0,0.9001802312032722
159,0.9243361820756631,1.0,0.7144166899678192,1.0,0.9014577697219458
160,0.9352793960546166,1.0,0.7144166899678192,1.0,0.9041140946803842
161,0.9208286601175892,1.0,0.7144166899678192,1.0,0.9006013734521559
162,0.8966558123579906,0.6666666666666666,0.7144166899678192,1.0,0.8083911031870294
163,0.8824386715254642,0.8333333333333334,0.7144166899678192,1.0,0.8513609368487582
164,0.9336422633906656,1.0,0.7144166899678192,1.0,0.9037181896436001
165,0.8839890009207887,0.5,0.7144166899678192,1.0,0.7496216385239245
166,0.9060559012766981,1.0,0.7144166899678192,1.0,0.8969673736902162
167,0.9539149378809609,1.0,0.7144166899678192,1.0,0.9085844721576937
168,0.9255649138363239,1.0,0.7144166899678192,1.0,0.9017572002989821
169,0.925999974914277,1.0,0.7144166899678192,1.0,0.901863149195477
170,0.9406060844156128,1.0,0.7144166899678192,1.0,0.9053986526768232
171,0.9019259783873227,0.3333333333333333,0.7144166899678192,1.0,0.6807698420090261
172,0.946561823043028,1.0,0.7144166899678192,1.0,0.9068284651219204
173,0.9395174296128217,1.0,0.7144166899678192,1.0,0.9051365624405475
174,0.916321644723906,1.0,0.7144166899678192,1.0,0.8994973418634393
175,0.8965016187939714,1.0,0.7144166899678192,1.0,0.8945933540863057
176,0.9036595326010094,0.8,0.7144166899678192,1.0,0.8477379070080217
177,0.9327376514683712,1.0,0.7144166899678192,1.0,0.9034992054875856
178,0.9476681263878567,0.3333333333333333,0.7144166899678192,1.0,0.6892418711196823
179,0.9471669787115767,1.0,0.7144166899678192,1.0,0.9069733687236645
180,0.94934101590718,1.0,0.7144166899678192,1.0,0.9074933665042793
181,0.9176841033827183,0.6666666666666666,0.7144166899678192,1.0,0.8130895610714487
182,0.9127448325342626,1.0,0.7144166899678192,1.0,0.8986182691777436
183,0.9276740198194264,1.0,0.7144166899678192,1.0,0.9022704756025394
184,0.8903093551175746,0.6666666666666666,0.7144166899678192,1.0,0.8069568590609162
185,0.9150467454800705,1.0,0.7144166899678192,1.0,0.8991843056889711
186,0.9194185536791512,0.8,0.7144166899678192,1.0,0.8514099290745462
187,0.9030263287566778,1.0,0.7144166899678192,1.0,0.8962166358755408
188,0.9117433714436004,1.0,0.7144166899678192,1.0,0.8983716773284165
189,0.8851733965264974,0.3333333333333333,0.7144166899678192,1.0,0.6775863874146615
190,0.9387541015432177,1.0,0.7144166899678192,1.0,0.9049526577230144
191,0.9333646950038466,1.0,0.7144166899678192,1.0,0.9036510141363678
192,0.9494412619261657,0.6,0.7144166899678192,1.0,0.7987166467267357
193,0.9534092911311244,0.6666666666666666,0.7144166899678192,1.0,0.8208899300669157
194,0.8749071393254623,0.3333333333333333,0.7144166899678192,1.0,0.6756131194870026
195,0.930452737114108,1.0,0.7144166899678192,1.0,0.9029453741245523
196,0.8933357065477932,1.0,0.7144166899678192,1.0,0.893802512674174
197,0.905741226491091,1.0,0.7144166899678192,1.0,0.896889483964214
198,0.9167808267484371,1.0,0.7144166899678192,1.0,0.8996100084743535
199,0.9447264372890913,1.0,0.7144166899678192,1.0,0.9063885594574953
